,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
0,1,Bitcoin,BTC,bitcoin,9814,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19196993.0,19196993.0,,1,,,,2022-11-03T08:40:00.000Z,20302.07323416995,55539146567.24347,44.5583,-0.00942349,-0.69967518,-2.04150252,1.81846696,2.98307998,-12.26512635,389738757761.8479,38.6184,426343537917.57,,2022-11-03T08:40:00.000Z,,,,,,2022-11-03 08:42:27.159088
1,1027,Ethereum,ETH,ethereum,6168,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem']",,122373863.499,122373863.499,,2,,,,2022-11-03T08:40:00.000Z,1543.3470389307608,23787604578.772266,63.1104,-0.19238153,-1.48017844,-0.82540616,14.3865994,-0.50575076,-6.8639435,188865339873.69876,18.7143,188865339873.7,,2022-11-03T08:40:00.000Z,,,,,,2022-11-03 08:42:27.159088
2,825,Tether,USDT,tether,41499,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,69350342913.25587,72141766321.66891,,3,,,,2022-11-03T08:40:00.000Z,0.9999715757112622,78333676095.12735,41.7892,-0.00341633,0.00636501,-0.02181019,-0.01832214,-0.00196916,-0.0159567,69348371679.08484,6.868,72139715743.27,,2022-11-03T08:40:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-11-03 08:42:27.159088
3,1839,BNB,BNB,bnb,1133,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",200000000.0,159977667.9671376,159979963.59042934,,4,,,,2022-11-03T08:40:00.000Z,336.76136156861855,1647833565.0875926,41.2555,0.12480451,4.72563383,15.95711045,15.74283641,21.53049502,6.05442823,53874297285.18563,5.3386,67352272313.72,,2022-11-03T08:40:00.000Z,,,,,,2022-11-03 08:42:27.159088
4,3408,USD Coin,USDC,usd-coin,6654,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,42538218359.688095,42538218359.688095,,5,,,,2022-11-03T08:40:00.000Z,1.0000165032449655,5979795365.769304,83.1892,-0.00448894,-0.00408523,0.0110413,0.01132909,-0.01169829,0.00330762,42538920378.32608,4.2151,42538920378.33,,2022-11-03T08:40:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-11-03 08:42:27.159088
5,52,XRP,XRP,xrp,831,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,50085407159.0,99989240406.0,,6,,,,2022-11-03T08:40:00.000Z,0.4564624418230224,1455125177.1311908,25.8907,-0.3587728,-0.38921727,-4.02417405,-0.96193988,38.44873533,22.20789987,22862107251.49743,2.2655,45646244182.3,,2022-11-03T08:40:00.000Z,,,,,,2022-11-03 08:42:27.159088
6,4687,Binance USD,BUSD,binance-usd,5380,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'usd-stablecoin']",,21658670444.839256,21658670444.839256,,7,,,,2022-11-03T08:40:00.000Z,1.0025916321310298,8722300761.830486,29.3866,0.24508691,0.24243714,0.24106163,0.24060414,0.2539565,0.24252046,21714801751.079487,2.1517,21714801751.08,,2022-11-03T08:40:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-11-03 08:42:27.159088
7,74,Dogecoin,DOGE,dogecoin,588,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,8,,,,2022-11-03T08:40:00.000Z,0.1311569524373919,3774046231.6622934,-41.5579,-0.07278791,-5.25612564,68.01577351,116.32169329,110.35221777,90.22879132,17400693123.11364,1.7233,17400693123.11,,2022-11-03T08:40:00.000Z,,,,,,2022-11-03 08:42:27.159088
8,2010,Cardano,ADA,cardano,585,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano']",45000000000.0,34330905533.942,35101471140.919,,9,,,,2022-11-03T08:40:00.000Z,0.39594689319024307,722419537.2205559,51.6942,-0.20408099,0.20694102,-3.02767858,-8.16906554,-19.82230082,-22.26470763,13593215386.572058,1.3469,17817610193.56,,2022-11-03T08:40:00.000Z,,,,,,2022-11-03 08:42:27.159088
9,5426,Solana,SOL,solana,395,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,359465967.28162956,511616946.142289,,10,,,,2022-11-03T08:40:00.000Z,31.611400624038176,1287504964.0102801,82.7269,-0.41782589,-0.39858167,-0.48588088,-5.68330087,1.08830636,-20.91681665,11363222702.446991,1.1254,16172928250.55,,2022-11-03T08:40:00.000Z,,,,,,2022-11-03 08:42:27.159088
10,3890,Polygon,MATIC,polygon,504,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem']",10000000000.0,8734317475.28493,10000000000.0,,11,,,,2022-11-03T08:40:00.000Z,0.9642486730900581,964284044.3518182,184.5329,0.50593896,12.30915845,3.0021967,16.8954052,9.7200391,5.05001572,8422054035.8907995,0.8345,9642486730.9,,2022-11-03T08:40:00.000Z,,,,,,2022-11-03 08:42:27.159088
11,6636,Polkadot,DOT,polkadot-new,421,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1132728271.8516712,1248551942.176851,,12,904869778.0,5821738349.832378,,2022-11-03T08:40:00.000Z,6.433785823524739,389613937.80601233,60.1305,-0.54270656,0.80015799,-1.31937159,-0.09220732,-10.90728298,-23.1639545,7287731097.344959,0.7221,8032915785.51,,2022-11-03T08:40:00.000Z,,,,,,2022-11-03 08:42:27.159088
12,5994,Shiba Inu,SHIB,shiba-inu,433,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,13,,,,2022-11-03T08:40:00.000Z,1.2122275669759521e-05,578922438.2521449,-28.5334,-0.14820098,-1.00452747,8.46504075,7.94046744,-1.79145538,0.68373571,6655896426.680582,0.6596,7148930610.72,,2022-11-03T08:40:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-11-03 08:42:27.159088
13,4943,Dai,DAI,multi-collateral-dai,1457,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,6126110337.483993,6126110337.483993,,14,,,,2022-11-03T08:40:00.000Z,0.9997873782994287,310660532.22850466,64.595,-0.01376694,-0.00155131,0.00330681,-0.01220088,-0.02389717,0.01910749,6124807793.486149,0.6069,6124807793.49,,2022-11-03T08:40:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-11-03 08:42:27.159088
14,1958,TRON,TRX,tron,697,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem']",,92249152265.04285,92249202267.06458,,15,71659659264.0,4456639281.17692,,2022-11-03T08:40:00.000Z,0.06219174535505812,390865054.30372906,20.0388,0.03127578,-0.24069329,-2.52673815,1.58238294,-0.95581342,-10.15691335,5737135786.887527,0.5682,5737138896.6,,2022-11-03T08:40:00.000Z,,,,,,2022-11-03 08:42:27.159088
0,1,Bitcoin,BTC,bitcoin,9814,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19196993.0,19196993.0,,1,,,,2022-11-03T08:42:00.000Z,20303.205864985586,55536317434.700134,44.5619,-0.02078381,-0.69380182,-2.00060227,1.7428712,2.95211766,-12.26887829,389760500867.68726,38.6112,426367323164.7,,2022-11-03T08:42:00.000Z,,,,,,2022-11-03 08:43:28.572976
1,1027,Ethereum,ETH,ethereum,6168,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem']",,122373863.499,122373863.499,,2,,,,2022-11-03T08:42:00.000Z,1543.18316475547,23785694755.022392,63.0865,-0.21153746,-1.50597382,-0.76773807,14.28827204,-0.56768611,-6.90090254,188845285957.74072,18.7077,188845285957.74,,2022-11-03T08:42:00.000Z,,,,,,2022-11-03 08:43:28.572976
2,825,Tether,USDT,tether,41499,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,69350342913.25587,72141766321.66891,,3,,,,2022-11-03T08:42:00.000Z,0.9999643355614064,78308210487.64958,41.7515,-0.00278566,0.00477793,-0.02229732,-0.01846748,-0.00379104,-0.01801011,69347869572.2096,6.8679,72139193426.07,,2022-11-03T08:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-11-03 08:43:28.572976
3,1839,BNB,BNB,bnb,1133,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",200000000.0,159977667.9671376,159979963.59042934,,4,,,,2022-11-03T08:42:00.000Z,336.83285159156037,1648286117.475289,41.3073,0.11183937,4.73794001,16.04948796,15.70289212,21.53540091,6.05088075,53885734092.33878,5.3372,67366570318.31,,2022-11-03T08:42:00.000Z,,,,,,2022-11-03 08:43:28.572976
4,3408,USD Coin,USDC,usd-coin,6654,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,42538218359.688095,42538218359.688095,,5,,,,2022-11-03T08:42:00.000Z,1.0000460032220628,5979595062.243905,83.1894,-0.0024944,0.00360872,0.01859083,0.0081777,-0.00111517,0.00840456,42540175254.79345,4.2142,42540175254.79,,2022-11-03T08:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-11-03 08:43:28.572976
5,52,XRP,XRP,xrp,831,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,50085407159.0,99989240406.0,,6,,,,2022-11-03T08:42:00.000Z,0.4564853571979947,1454829293.291262,25.8387,-0.37796043,-0.37956686,-4.00158863,-0.98243094,38.45259556,22.21871308,22863254977.383118,2.2645,45648535719.8,,2022-11-03T08:42:00.000Z,,,,,,2022-11-03 08:43:28.572976
6,4687,Binance USD,BUSD,binance-usd,5380,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'usd-stablecoin']",,21658670444.839256,21658670444.839256,,7,,,,2022-11-03T08:42:00.000Z,1.0025920018647416,8705809487.427935,29.1679,0.20233878,0.23758762,0.32410066,0.22518903,0.25759236,0.24744585,21714809759.020103,2.1512,21714809759.02,,2022-11-03T08:42:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-11-03 08:43:28.572976
7,74,Dogecoin,DOGE,dogecoin,588,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,8,,,,2022-11-03T08:42:00.000Z,0.13116623021305535,3773895273.594557,-41.5409,-0.07911647,-5.29137449,68.23889593,116.28141222,110.32445485,90.20141,17401924012.701912,1.7234,17401924012.7,,2022-11-03T08:42:00.000Z,,,,,,2022-11-03 08:43:28.572976
8,2010,Cardano,ADA,cardano,585,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano']",45000000000.0,34330905533.942,35101471140.919,,9,,,,2022-11-03T08:42:00.000Z,0.39592989185424904,722432303.5660249,51.6886,-0.20191386,0.19731305,-2.99163722,-8.18652502,-19.84823482,-22.2692885,13592631715.312096,1.3465,17816845133.44,,2022-11-03T08:42:00.000Z,,,,,,2022-11-03 08:43:28.572976
9,5426,Solana,SOL,solana,395,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,359465967.28162956,511616946.142289,,10,,,,2022-11-03T08:42:00.000Z,31.629182320252227,1288313756.8807209,82.7341,-0.35783653,-0.35574958,-0.39250471,-5.67581525,1.11964409,-20.89824991,11369614617.076483,1.126,16182025667.67,,2022-11-03T08:42:00.000Z,,,,,,2022-11-03 08:43:28.572976
10,3890,Polygon,MATIC,polygon,504,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem']",10000000000.0,8734317475.28493,10000000000.0,,11,,,,2022-11-03T08:42:00.000Z,0.9643051526076403,964694292.1210332,184.6196,0.52767242,12.3070261,3.06976039,16.82240566,9.70151841,5.03363427,8422547345.928213,0.8344,9643051526.08,,2022-11-03T08:42:00.000Z,,,,,,2022-11-03 08:43:28.572976
11,6636,Polkadot,DOT,polkadot-new,421,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1132728271.8516712,1248551942.176851,,12,904869778.0,5821700782.539346,,2022-11-03T08:42:00.000Z,6.433744306729786,389587852.59961975,60.0655,-0.53234885,0.78430341,-1.26823159,-0.12927534,-10.91525305,-23.17271513,7287684070.097559,0.7219,8032863949.64,,2022-11-03T08:42:00.000Z,,,,,,2022-11-03 08:43:28.572976
12,5994,Shiba Inu,SHIB,shiba-inu,433,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,13,,,,2022-11-03T08:42:00.000Z,1.2119615018935658e-05,578676198.6878885,-28.5813,-0.15496374,-1.01447616,8.51980121,7.84267788,-1.83172864,0.65086664,6654435561.015286,0.6591,7147361531.73,,2022-11-03T08:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-11-03 08:43:28.572976
13,4943,Dai,DAI,multi-collateral-dai,1457,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,6126110337.483993,6126110337.483993,,14,,,,2022-11-03T08:42:00.000Z,0.9998634913191187,310629810.65421945,64.5401,-0.01449178,0.01474039,0.00153303,-0.00908007,-0.00405468,0.02722401,6125274070.242889,0.6067,6125274070.24,,2022-11-03T08:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-11-03 08:43:28.572976
14,1958,TRON,TRX,tron,697,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem']",,92249152265.04285,92249202267.06458,,15,71659659264.0,4456941699.845601,,2022-11-03T08:42:00.000Z,0.062195965563077354,390796081.67616,20.0507,0.03193981,-0.23658981,-2.49816942,1.55905151,-0.95648617,-10.1647357,5737525097.499684,0.5682,5737528207.42,,2022-11-03T08:42:00.000Z,,,,,,2022-11-03 08:43:28.572976
0,1,Bitcoin,BTC,bitcoin,9814,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19196993.0,19196993.0,,1,,,,2022-11-03T09:31:00.000Z,20304.141037456364,178052535417.68967,363.0607,0.02343411,-0.79881101,-1.66508113,2.06644923,2.57911627,-12.32685216,389778453367.06256,38.5859,426386961786.58,,2022-11-03T09:31:00.000Z,,,,,,2022-11-03 09:33:05.762161
1,1027,Ethereum,ETH,ethereum,6168,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem']",,122373863.499,122373863.499,,2,,,,2022-11-03T09:31:00.000Z,1549.1341532204626,23833220956.576912,63.3478,0.33654324,-1.1651193,-0.02798633,15.04404381,-0.42028254,-6.73155622,189573531407.83984,18.7667,189573531407.84,,2022-11-03T09:31:00.000Z,,,,,,2022-11-03 09:33:05.762161
2,825,Tether,USDT,tether,41499,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,69350342913.25587,72141766321.66891,,3,,,,2022-11-03T09:31:00.000Z,1.0000101388850506,77899539064.16284,40.5899,-0.00033919,0.01082202,-0.01638715,-0.01473188,0.0017187,-0.00919622,69351046048.41089,6.8657,72142497758.74,,2022-11-03T09:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-11-03 09:33:05.762161
3,1839,BNB,BNB,bnb,1133,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",200000000.0,159977667.9671376,159979963.59042934,,4,,,,2022-11-03T09:31:00.000Z,335.23770945845826,1651754236.5052943,40.471,-0.51008587,4.5374267,16.28460803,15.3620313,20.72719486,4.90186163,53630546973.80898,5.3088,67047541891.69,,2022-11-03T09:31:00.000Z,,,,,,2022-11-03 09:33:05.762161
4,3408,USD Coin,USDC,usd-coin,6654,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,42538218359.688095,42538218359.688095,,5,,,,2022-11-03T09:31:00.000Z,1.0000567617455067,5923779117.783358,85.9834,0.00457475,-0.00345917,0.01754074,0.00240898,-0.00902353,0.00159708,42540632903.21294,4.2113,42540632903.21,,2022-11-03T09:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-11-03 09:33:05.762161
5,52,XRP,XRP,xrp,831,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,50085407159.0,99989240406.0,,6,,,,2022-11-03T09:31:00.000Z,0.4562536031970074,1422820187.6873696,21.333,-0.01032505,-0.15242701,-3.62798871,-1.89755305,38.53831996,21.98387991,22851647483.882942,2.2625,45625360319.7,,2022-11-03T09:31:00.000Z,,,,,,2022-11-03 09:33:05.762161
6,4687,Binance USD,BUSD,binance-usd,5381,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'usd-stablecoin']",,21658670444.839256,21658670444.839256,,7,,,,2022-11-03T09:31:00.000Z,1.0001993781511584,8696471819.078917,29.7499,-0.20090847,-0.04567931,-0.05959873,-0.03014277,-0.0083163,-0.03742544,21662988710.509098,2.1445,21662988710.51,,2022-11-03T09:31:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-11-03 09:33:05.762161
7,74,Dogecoin,DOGE,dogecoin,588,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,8,,,,2022-11-03T09:31:00.000Z,0.132086489042501,11845394448.049738,99.6607,0.83415112,-3.57211751,71.45910044,118.38313213,111.53961897,90.87020732,17524015454.958195,1.7349,17524015454.96,,2022-11-03T09:31:00.000Z,,,,,,2022-11-03 09:33:05.762161
8,2010,Cardano,ADA,cardano,585,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano']",45000000000.0,34330905533.942,35101471140.919,,9,,,,2022-11-03T09:31:00.000Z,0.3958395934503174,694584420.8880973,40.7582,-0.00462951,-0.26470766,-2.60089171,-8.03232898,-20.03436279,-22.35717164,13589531689.336853,1.3453,17812781705.26,,2022-11-03T09:31:00.000Z,,,,,,2022-11-03 09:33:05.762161
